seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chrX	73640204	73640308	105	*	X30916	6567	73641328	73753764	112437	+	1019	upstream	1019	SLC16A2
chrX	73640774	73640818	45	*	X30917	6567	73641328	73753764	112437	+	509	upstream	509	SLC16A2
chrX	73641149	73641403	255	*	X30918	6567	73641328	73753764	112437	+	0	overlapStart	0	SLC16A2
chrX	73641541	73641660	120	*	X30919	6567	73641328	73753764	112437	+	0	inside	212	SLC16A2
chrX	74145250	74145384	135	*	X30927	340533	73952691	74145287	192597	-	0	overlapStart	0	NEXMIF
chrX	74145490	74145774	285	*	X30928	340533	73952691	74145287	192597	-	202	upstream	202	NEXMIF
chrX	74743064	74743153	90	*	X30929	158866	74588262	74743337	155076	-	0	inside	183	ZDHHC15
chrX	74743229	74743333	105	*	X30930	158866	74588262	74743337	155076	-	0	inside	3	ZDHHC15
chrX	75392990	75393094	105	*	X30931	51260	75392771	75398033	5263	+	0	inside	218	PBDC1
chrX	75648069	75648131	63	*	X30932	57692	75648046	75651746	3701	+	0	inside	22	MAGEE1
chrX	77165900	77166064	165	*	X30938	538	77166194	77305892	139699	+	129	upstream	129	ATP7A
chrX	77166151	77166244	94	*	X30939	538	77166194	77305892	139699	+	0	overlapStart	0	ATP7A
chrX	80064989	80065108	120	*	X30948	254065	79924987	80065233	140247	-	0	inside	124	BRWD3
chrX	80065289	80065498	210	*	X30949	254065	79924987	80065233	140247	-	55	upstream	55	BRWD3
chrX	80457809	80457898	90	*	X30950	79366	80369200	80457441	88242	-	367	upstream	367	HMGN5
chrX	83443350	83443514	165	*	X30954	27330	83313354	83442943	129590	-	406	upstream	406	RPS6KA6
chrX	83757167	83757286	120	*	X30955	139324	83572882	83757487	184606	-	0	inside	200	HDX
chrX	84258810	84258899	90	*	X30956	139322	84258898	84348323	89426	+	0	overlapStart	0	APOOL
chrX	85302242	85302346	105	*	X30959	1121	85116185	85302566	186382	-	0	inside	219	CHM
chrX	85403395	85403529	135	*	X30960	117154	85403455	86087605	684151	+	0	overlapStart	0	DACH2
chrX	92928766	92928840	75	*	X30964	286499	92929012	92967273	38262	+	171	upstream	171	FAM133A
chrX	92928766	92928840	75	*	X30964	4675	92925925	92928682	2758	-	83	upstream	83	NAP1L3
chrX	99891934	99892038	105	*	X30969	7105	99883795	99891794	8000	-	139	upstream	139	TSPAN6
chrX	99986859	99987023	165	*	X30971	94121	99929489	99987135	57647	-	0	inside	111	SYTL4
chrX	100184230	100184495	266	*	X30973	402415	100168431	100183898	15468	-	331	upstream	331	XKRX
chrX	100307015	100307134	120	*	X30974	79979	100264334	100307105	42772	-	0	overlapStart	0	TRMT2B
chrX	100334120	100334224	105	*	X30975	59353	100333836	100351355	17520	+	0	inside	283	TMEM35A
chrX	100353349	100353483	135	*	X30976	2491	100353178	100417978	64801	+	0	inside	170	CENPI
chrX	100604374	100604421	48	*	X30978	1678	100600644	100603957	3314	-	416	upstream	416	TIMM8A
chrX	100662571	100662660	90	*	X30979	3188	100663121	100669128	6008	+	460	upstream	460	HNRNPH2
chrX	100663306	100663455	150	*	X30980	3188	100663121	100669128	6008	+	0	inside	184	HNRNPH2
chrX	100663306	100663455	150	*	X30980	2717	100652779	100663001	10223	-	304	upstream	304	GLA
chrX	100740023	100740183	161	*	X30981	100131755	100740241	100754031	13791	+	57	upstream	57	ARMCX4
chrX	100740319	100740345	27	*	X30982	100131755	100740241	100754031	13791	+	0	inside	77	ARMCX4
chrX	100740405	100740453	49	*	X30983	100131755	100740241	100754031	13791	+	0	inside	163	ARMCX4
chrX	100877680	100877768	89	*	X30988	51566	100878120	100882831	4712	+	351	upstream	351	ARMCX3
chrX	100877799	100877933	135	*	X30989	51566	100878120	100882831	4712	+	186	upstream	186	ARMCX3
chrX	100878009	100878158	150	*	X30990	51566	100878120	100882831	4712	+	0	overlapStart	0	ARMCX3
chrX	100914508	100914627	120	*	X30997	9823	100910268	100914863	4596	-	0	inside	235	ARMCX2
chrX	101186967	101187073	107	*	X30999	84460	101137260	101187039	49780	-	0	overlapStart	0	ZMAT1
chrX	101771605	101771763	159	*	X31001	11013	101768610	101771699	3090	-	0	overlapStart	0	TMSB15A
chrX	101905988	101906107	120	*	X31002	9737	101906294	101914010	7717	+	186	upstream	186	GPRASP1
chrX	101906513	101906647	135	*	X31003	9737	101906294	101914010	7717	+	0	inside	218	GPRASP1
chrX	101966976	101967049	74	*	X31006	114928	101967104	101972661	5558	+	54	upstream	54	GPRASP2
chrX	102023665	102023769	105	*	X31011	100287765	102024095	102140338	116244	+	325	upstream	325	LINC00630
chrX	102319137	102319286	150	*	X31014	55859	102317581	102319168	1588	-	0	overlapStart	0	BEX1
chrX	102319332	102319406	75	*	X31015	55859	102317581	102319168	1588	-	163	upstream	163	BEX1
chrX	102469947	102470021	75	*	X31016	56271	102470020	102472128	2109	+	0	overlapStart	0	BEX4
chrX	102510070	102510189	120	*	X31020	90843	102507923	102510121	2199	-	0	overlapStart	0	TCEAL8
chrX	102565877	102566011	135	*	X31022	84707	102564274	102565974	1701	-	0	overlapStart	0	BEX2
chrX	102611285	102611404	120	*	X31025	51186	102611380	102613397	2018	+	0	overlapStart	0	TCEAL9
chrX	102631325	102631429	105	*	X31027	27018	102631268	102633001	1734	+	0	inside	56	BEX3
chrX	102840388	102840492	105	*	X31031	79921	102840419	102842655	2237	+	0	overlapStart	0	TCEAL4
chrX	102840598	102840777	180	*	X31032	79921	102840419	102842655	2237	+	0	inside	178	TCEAL4
chrX	102862777	102862881	105	*	X31033	85012	102862834	102864855	2022	+	0	overlapStart	0	TCEAL3
chrX	102863068	102863187	120	*	X31034	85012	102862834	102864855	2022	+	0	inside	233	TCEAL3
chrX	102883601	102883690	90	*	X31036	9338	102883648	102885876	2229	+	0	overlapStart	0	TCEAL1
chrX	102940447	102940581	135	*	X31039	340544	102942212	102947484	5273	+	1630	upstream	1630	MORF4L2-AS1
chrX	102940972	102941076	105	*	X31040	340544	102942212	102947484	5273	+	1135	upstream	1135	MORF4L2-AS1
chrX	102941452	102941586	135	*	X31041	340544	102942212	102947484	5273	+	625	upstream	625	MORF4L2-AS1
chrX	102942434	102942538	105	*	X31042	340544	102942212	102947484	5273	+	0	inside	221	MORF4L2-AS1
chrX	102942697	102942801	105	*	X31043	9643	102930426	102943086	12661	-	0	inside	284	MORF4L2
chrX	102943042	102943064	23	*	X31044	9643	102930426	102943086	12661	-	0	inside	21	MORF4L2
chrX	103172997	103173221	225	*	X31046	286527	103173479	103220563	47085	+	257	upstream	257	TMSB15B
chrX	103410467	103410586	120	*	X31052	139231	103411156	103440582	29427	+	569	upstream	569	FAM199X
chrX	103410992	103411010	19	*	X31053	139231	103411156	103440582	29427	+	145	upstream	145	FAM199X
chrX	103411078	103411096	19	*	X31054	139231	103411156	103440582	29427	+	59	upstream	59	FAM199X
chrX	103411397	103411486	90	*	X31055	139231	103411156	103440582	29427	+	0	inside	240	FAM199X
chrX	103810855	103810974	120	*	X31060	26280	103810996	105011822	1200827	+	21	upstream	21	IL1RAPL2
chrX	105066256	105066537	282	*	X31061	203447	105066536	105202602	136067	+	0	overlapStart	0	NRK
chrX	105854920	105855039	120	*	X31062	55086	105855160	105922673	67514	+	120	upstream	120	RADX
chrX	106045906	106046025	120	*	X31063	54885	106045919	106119377	73459	+	0	overlapStart	0	TBC1D8B
chrX	106046176	106046280	105	*	X31064	54885	106045919	106119377	73459	+	0	inside	256	TBC1D8B
chrX	106871412	106871414	3	*	X31071	5631	106871654	106894256	22603	+	239	upstream	239	PRPS1
chrX	106871423	106871516	94	*	X31072	5631	106871654	106894256	22603	+	137	upstream	137	PRPS1
chrX	107018997	107019101	105	*	X31078	1831	106956452	107019202	62751	-	0	inside	100	TSC22D3
chrX	107019252	107019356	105	*	X31079	1831	106956452	107019202	62751	-	49	upstream	49	TSC22D3
chrX	107020032	107020151	120	*	X31080	1831	106956452	107019202	62751	-	829	upstream	829	TSC22D3
chrX	107069152	107069286	135	*	X31081	11043	107069084	107174867	105784	+	0	inside	67	MID2
chrX	107335121	107335240	120	*	X31084	115201	107334899	107397901	63003	+	0	inside	221	ATG4A
chrX	107335121	107335240	120	*	X31084	5716	107327435	107334874	7440	-	246	upstream	246	PSMD10
chrX	107681233	107681337	105	*	X31085	1287	107683074	107940775	257702	+	1736	upstream	1736	COL4A5
chrX	107683138	107683212	75	*	X31086	1287	107683074	107940775	257702	+	0	inside	63	COL4A5
chrX	107683138	107683212	75	*	X31086	1288	107386780	107682704	295925	-	433	upstream	433	COL4A6
chrX	107979598	107979694	97	*	X31087	8471	107975727	107979607	3881	-	0	overlapStart	0	IRS4
chrX	107980003	107980182	180	*	X31088	8471	107975727	107979607	3881	-	395	upstream	395	IRS4
chrX	107980243	107980392	150	*	X31089	8471	107975727	107979607	3881	-	635	upstream	635	IRS4
chrX	109245601	109245975	375	*	X31092	84187	109245863	109421016	175154	+	0	overlapStart	0	TMEM164
chrX	109246006	109246155	150	*	X31093	84187	109245863	109421016	175154	+	0	inside	142	TMEM164
chrX	110039078	110039249	172	*	X31100	91851	109917084	110039286	122203	-	0	inside	36	CHRDL1
chrX	110187333	110187425	93	*	X31101	5063	110187513	110464173	276661	+	87	upstream	87	PAK3
chrX	111325216	111325380	165	*	X31106	340595	111326253	111700473	374221	+	872	upstream	872	RTL4
chrX	111325801	111325875	75	*	X31107	340595	111326253	111700473	374221	+	377	upstream	377	RTL4
chrX	111325801	111325875	75	*	X31107	7224	111017542	111326004	308463	-	0	inside	128	TRPC5
chrX	111326229	111326318	90	*	X31108	340595	111326253	111700473	374221	+	0	overlapStart	0	RTL4
chrX	111326229	111326318	90	*	X31108	7224	111017542	111326004	308463	-	224	upstream	224	TRPC5
chrX	111326836	111326970	135	*	X31109	7224	111017542	111326004	308463	-	831	upstream	831	TRPC5
chrX	112084065	112084334	270	*	X31111	154796	112018105	112084043	65939	-	21	upstream	21	AMOT
chrX	112084548	112084652	105	*	X31112	154796	112018105	112084043	65939	-	504	upstream	504	AMOT
chrX	112084713	112084750	38	*	X31113	154796	112018105	112084043	65939	-	669	upstream	669	AMOT
chrX	112084907	112084937	31	*	X31114	154796	112018105	112084043	65939	-	863	upstream	863	AMOT
chrX	113817350	113817514	165	*	X31117	3358	113818551	114144624	326074	+	1036	upstream	1036	HTR2C
chrX	113818382	113818414	33	*	X31118	3358	113818551	114144624	326074	+	136	upstream	136	HTR2C
chrX	114468407	114468541	135	*	X31124	57631	114345183	114468635	123453	-	0	inside	93	LRCH2
chrX	114468717	114468821	105	*	X31125	57631	114345183	114468635	123453	-	81	upstream	81	LRCH2
chrX	114795304	114795368	65	*	X31126	5358	114795177	114885179	90003	+	0	inside	126	PLS3
chrX	117251260	117251334	75	*	X31135	90293	117031776	117251303	219528	-	0	overlapStart	0	KLHL13
chrX	117628862	117628972	111	*	X31137	139818	117629872	117820123	190252	+	899	upstream	899	DOCK11
chrX	117629318	117629482	165	*	X31138	139818	117629872	117820123	190252	+	389	upstream	389	DOCK11
chrX	117629739	117629843	105	*	X31139	139818	117629872	117820123	190252	+	28	upstream	28	DOCK11
chrX	117861638	117861877	240	*	X31141	3597	117861559	117928496	66938	+	0	inside	78	IL13RA1
chrX	117957973	117958092	120	*	X31144	170261	117957787	117960931	3145	+	0	inside	185	ZCCHC12
chrX	118370122	118370261	140	*	X31147	10857	118370211	118378429	8219	+	0	overlapStart	0	PGRMC1
chrX	118602244	118602350	107	*	X31152	292	118602363	118605359	2997	+	12	upstream	12	SLC25A5
chrX	118602640	118602744	105	*	X31153	292	118602363	118605359	2997	+	0	inside	276	SLC25A5
chrX	118707842	118707976	135	*	X31154	7319	118708499	118718379	9881	+	522	upstream	522	UBE2A
chrX	118739417	118739581	165	*	X31156	55922	118722300	118739846	17547	-	0	inside	264	NKRF
chrX	118739856	118739990	135	*	X31157	55922	118722300	118739846	17547	-	9	upstream	9	NKRF
chrX	118740021	118740170	150	*	X31158	55922	118722300	118739846	17547	-	174	upstream	174	NKRF
chrX	118827133	118827267	135	*	X31160	23157	118749688	118827333	77646	-	0	inside	65	SEPTIN6
chrX	118827313	118827537	225	*	X31161	23157	118749688	118827333	77646	-	0	overlapStart	0	SEPTIN6
chrX	118828078	118828212	135	*	X31162	23157	118749688	118827333	77646	-	744	upstream	744	SEPTIN6
chrX	118892069	118892188	120	*	X31163	347454	118892576	118894165	1590	+	387	upstream	387	SOWAHD
chrX	118892350	118892499	150	*	X31164	347454	118892576	118894165	1590	+	76	upstream	76	SOWAHD
chrX	118925895	118926029	135	*	X31167	6170	118920467	118925622	5156	-	272	upstream	272	RPL39
chrX	119445136	119445225	90	*	X31178	55026	119392505	119445391	52887	-	0	inside	165	TMEM255A
chrX	119445241	119445368	128	*	X31179	55026	119392505	119445391	52887	-	0	inside	22	TMEM255A
chrX	119763728	119763817	90	*	X31186	29071	119759529	119764005	4477	-	0	inside	187	C1GALT1C1
chrX	119764194	119764298	105	*	X31187	29071	119759529	119764005	4477	-	188	upstream	188	C1GALT1C1
chrX	122317017	122317121	105	*	X31189	2892	122318096	122624766	306671	+	974	upstream	974	GRIA3
chrX	122318085	122318144	60	*	X31190	2892	122318096	122624766	306671	+	0	overlapStart	0	GRIA3
chrX	122318250	122318339	90	*	X31191	2892	122318096	122624766	306671	+	0	inside	153	GRIA3
chrX	122993584	122993928	345	*	X31197	331	122993662	123047829	54168	+	0	overlapStart	0	XIAP
chrX	123093336	123093515	180	*	X31201	10735	123094475	123236505	142031	+	959	upstream	959	STAG2
chrX	123094251	123094298	48	*	X31202	10735	123094475	123236505	142031	+	176	upstream	176	STAG2
chrX	125300331	125300394	64	*	X31213	340578	125297482	125300080	2599	-	250	upstream	250	DCAF12L2
chrX	128657402	128657641	240	*	X31216	6594	128580478	128657460	76983	-	0	overlapStart	0	SMARCA1
chrX	128674466	128674545	80	*	X31217	4952	128674252	128726530	52279	+	0	inside	213	OCRL
chrX	128788996	128789100	105	*	X31219	8862	128779236	128788933	9698	-	62	upstream	62	APLN
chrX	129040207	129040326	120	*	X31221	10813	129040097	129063738	23642	+	0	inside	109	UTP14A
chrX	129244888	129245067	180	*	X31243	2000	129198895	129244688	45794	-	199	upstream	199	ELF4
chrX	129245578	129245640	63	*	X31244	2000	129198895	129244688	45794	-	889	upstream	889	ELF4
chrX	129300122	129300286	165	*	X31246	9131	129263338	129299861	36524	-	260	upstream	260	AIFM1
chrX	129305267	129305386	120	*	X31247	9363	129305773	129318844	13072	+	386	upstream	386	RAB33A
chrX	129305477	129305581	105	*	X31248	9363	129305773	129318844	13072	+	191	upstream	191	RAB33A
chrX	129473378	129473482	105	*	X31250	9016	129473928	129507335	33408	+	445	upstream	445	SLC25A14
chrX	129536118	129536252	135	*	X31251	51634	129535943	129547317	11375	+	0	inside	174	RBMX2
chrX	130192000	130192117	118	*	X31254	158763	130192216	130223857	31642	+	98	upstream	98	ARHGAP36
chrX	130964667	130964816	150	*	X31261	286467	130836678	130964671	127994	-	0	overlapStart	0	FIRRE
chrX	132549556	132549772	217	*	X31280	2239	132435064	132549205	114142	-	350	upstream	350	GPC4
chrX	132550388	132550522	135	*	X31281	2239	132435064	132549205	114142	-	1182	upstream	1182	GPC4
chrX	133119639	133119656	18	*	X31284	2719	132669776	133119673	449898	-	0	inside	16	GPC3
chrX	133119705	133119758	54	*	X31285	2719	132669776	133119673	449898	-	31	upstream	31	GPC3
chrX	133119793	133119882	90	*	X31286	2719	132669776	133119673	449898	-	119	upstream	119	GPC3
chrX	133304717	133304836	120	*	X31287	574031	133303408	133303482	75	-	1234	upstream	1234	MIR363
chrX	133304717	133304836	120	*	X31287	407049	133303568	133303642	75	-	1074	upstream	1074	MIR92A2
chrX	133304717	133304836	120	*	X31287	406981	133303701	133303796	96	-	920	upstream	920	MIR19B2
chrX	133304717	133304836	120	*	X31287	574032	133303839	133303907	69	-	809	upstream	809	MIR20B
chrX	133304717	133304836	120	*	X31287	574033	133304071	133304141	71	-	575	upstream	575	MIR18B
chrX	133304717	133304836	120	*	X31287	406899	133304228	133304308	81	-	408	upstream	408	MIR106A
chrX	133305812	133305886	75	*	X31288	574032	133303839	133303907	69	-	1904	upstream	1904	MIR20B
chrX	133305812	133305886	75	*	X31288	574033	133304071	133304141	71	-	1670	upstream	1670	MIR18B
chrX	133305812	133305886	75	*	X31288	406899	133304228	133304308	81	-	1503	upstream	1503	MIR106A
chrX	133305992	133306141	150	*	X31289	574033	133304071	133304141	71	-	1850	upstream	1850	MIR18B
chrX	133305992	133306141	150	*	X31289	406899	133304228	133304308	81	-	1683	upstream	1683	MIR106A
chrX	133594004	133594243	240	*	X31293	3251	133594175	133634698	40524	+	0	overlapStart	0	HPRT1
chrX	133682538	133682642	105	*	X31296	84848	133677407	133680660	3254	-	1877	upstream	1877	MIR503HG
chrX	133682538	133682642	105	*	X31296	494336	133680644	133680741	98	-	1796	upstream	1796	MIR424
chrX	133682538	133682642	105	*	X31296	100506757	133684054	133694428	10375	+	1411	upstream	1411	LINC00629
chrX	133682883	133683137	255	*	X31297	100506757	133684054	133694428	10375	+	916	upstream	916	LINC00629
chrX	133683748	133683912	165	*	X31298	100506757	133684054	133694428	10375	+	141	upstream	141	LINC00629
chrX	133930652	133930846	195	*	X31300	159091	133930443	133988641	58199	+	0	inside	208	FAM122C
chrX	134049358	134049378	21	*	X31302	56180	134021662	134049297	27636	-	60	upstream	60	MOSPD1
chrX	134156750	134156824	75	*	X31303	441518	134154534	134156566	2033	-	183	upstream	183	RTL8B
chrX	134166026	134166085	60	*	X31304	8933	134166333	134167575	1243	+	247	upstream	247	RTL8C
chrX	134166206	134166325	120	*	X31305	8933	134166333	134167575	1243	+	7	upstream	7	RTL8C
chrX	134186186	134186440	255	*	X31309	26071	134184963	134186221	1259	-	0	overlapStart	0	RTL8A
chrX	134232649	134232858	210	*	X31311	644596	134229015	134232733	3719	-	0	overlapStart	0	SMIM10L2B
chrX	134232874	134232937	64	*	X31312	644596	134229015	134232733	3719	-	140	upstream	140	SMIM10L2B
chrX	134555864	134555975	112	*	X31315	399668	134555868	134560225	4358	+	0	overlapStart	0	SMIM10L2A
chrX	135056163	135056298	136	*	X31321	93380	135044231	135056188	11958	-	0	overlapStart	0	MMGT1
chrX	135229140	135229274	135	*	X31323	2273	135228861	135293518	64658	+	0	inside	278	FHL1
chrX	135579004	135579303	300	*	X31327	27336	135579238	135594503	15266	+	0	overlapStart	0	HTATSF1
chrX	135962076	135962135	60	*	X31331	26787	135961358	135961430	73	-	645	upstream	645	SNORD61
chrX	136646318	136646413	96	*	X31343	7547	136648346	136654259	5914	+	1932	upstream	1932	ZIC3
chrX	136648529	136648663	135	*	X31344	7547	136648346	136654259	5914	+	0	inside	182	ZIC3
chrX	137792332	137792436	105	*	X31354	100129662	137794269	137798763	4495	+	1832	upstream	1832	FGF13-AS1
chrX	137793820	137793953	134	*	X31355	100129662	137794269	137798763	4495	+	315	upstream	315	FGF13-AS1
chrX	137794000	137794014	15	*	X31356	100129662	137794269	137798763	4495	+	254	upstream	254	FGF13-AS1
chrX	137794195	137794299	105	*	X31357	100129662	137794269	137798763	4495	+	0	overlapStart	0	FGF13-AS1
chrX	138287426	138287500	75	*	X31359	2258	137713734	138287185	573452	-	240	upstream	240	FGF13
chrX	138287651	138287785	135	*	X31360	2258	137713734	138287185	573452	-	465	upstream	465	FGF13
chrX	138288328	138288391	64	*	X31361	2258	137713734	138287185	573452	-	1142	upstream	1142	FGF13
chrX	139173534	139173728	195	*	X31367	389895	139173826	139175070	1245	+	97	upstream	97	LOC389895
chrX	139173849	139173968	120	*	X31368	389895	139173826	139175070	1245	+	0	inside	22	LOC389895
chrX	139587527	139587646	120	*	X31371	6658	139585152	139587225	2074	-	301	upstream	301	SOX3
chrX	139588697	139588771	75	*	X31372	6658	139585152	139587225	2074	-	1471	upstream	1471	SOX3
chrX	139588832	139588951	120	*	X31373	6658	139585152	139587225	2074	-	1606	upstream	1606	SOX3
chrX	140271282	140271351	70	*	X31378	23641	140269931	140271310	1380	-	0	overlapStart	0	LDOC1
chrX	140271533	140271536	4	*	X31379	23641	140269931	140271310	1380	-	222	upstream	222	LDOC1
chrX	142723828	142723932	105	*	X31381	139065	142710595	142723926	13332	-	0	overlapStart	0	SLITRK4
chrX	142724036	142724170	135	*	X31382	139065	142710595	142723926	13332	-	109	upstream	109	SLITRK4
chrX	144899176	144899196	21	*	X31383	84631	144899347	144907360	8014	+	150	upstream	150	SLITRK2
chrX	144899300	144899325	26	*	X31384	84631	144899347	144907360	8014	+	21	upstream	21	SLITRK2
chrX	147581820	147581927	108	*	X31388	2334	147582139	148082193	500055	+	211	upstream	211	AFF2
chrX	147581973	147582077	105	*	X31389	2334	147582139	148082193	500055	+	61	upstream	61	AFF2
chrX	148620725	148620793	69	*	X31391	91966	148622519	148632086	9568	+	1725	upstream	1725	EOLA1
chrX	148620938	148621589	652	*	X31392	91966	148622519	148632086	9568	+	929	upstream	929	EOLA1
chrX	148621850	148622074	225	*	X31393	91966	148622519	148632086	9568	+	444	upstream	444	EOLA1
chrX	148622167	148622254	88	*	X31394	91966	148622519	148632086	9568	+	264	upstream	264	EOLA1
chrX	148622167	148622254	88	*	X31394	100131434	148609132	148622504	13373	-	0	inside	249	LINC00893
chrX	148622891	148623010	120	*	X31395	100131434	148609132	148622504	13373	-	386	upstream	386	LINC00893
chrX	149107041	149107058	18	*	X31398	100272228	149106766	149392815	286050	+	0	inside	274	LINC00894
chrX	149107041	149107058	18	*	X31398	541578	149097723	149106716	8994	-	324	upstream	324	EOLA2
